Gary grabbed Gemma outside Gary,"[['HEALTH AND FITNESS', 0.05247868], ['SPORTS', 0.05201167], ['RELIGION AND SPIRITUALITY', 0.05151694], ['BUSINESS', 0.05049785], ['TRAVEL', 0.04992274]]","[['SPORTS', 0.650717], ['SCIENCE', 0.00472367], ['EDUCATION', 0.00248766], ['ARTS AND ENTERTAINMENT', 0.000861937], ['ILLEGAL CONTENT', 0.000831368]]",True,1,1,22:23:31.579866
the salmon spent I in Nick inside I,"[['AUTOMOTIVE', 0.05280462], ['TECHNOLOGY AND COMPUTING', 0.05257587], ['TRAVEL', 0.05225781], ['SPORTS', 0.05214824], ['SCIENCE', 0.05154606]]","[['SPORTS', 0.999999], ['HOBBIES AND INTERESTS', 1.92123e-08], ['NON STANDARD CONTENT', 1.78946e-08], ['FOOD AND DRINK', 4.83307e-09], ['TRAVEL', 1.03449e-09]]",False,2,1,22:23:33.983347
my park inside an baboon with Nick damaged Gemma in Gemma near Gary,"[['TRAVEL', 0.06265745], ['HEALTH AND FITNESS', 0.05413687], ['AUTOMOTIVE', 0.05270421], ['SPORTS', 0.05118285], ['ARTS AND ENTERTAINMENT', 0.05031323]]","[['AUTOMOTIVE', 0.998861], ['SOCIETY', 0.000221907], ['REAL ESTATE', 0.000131698], ['TRAVEL', 8.97823e-05], ['HEALTH AND FITNESS', 4.19262e-05]]",False,3,1,22:23:36.390530
Gemma damaged Nick,"[['ARTS AND ENTERTAINMENT', 0.05059346], ['SCIENCE', 0.05042881], ['SOCIETY', 0.04910872], ['AUTOMOTIVE', 0.04909377], ['HOBBIES AND INTERESTS', 0.04824704]]","[['SOCIETY', 0.352385], ['HEALTH AND FITNESS', 0.347624], ['TECHNOLOGY AND COMPUTING', 0.0457923], ['HOME AND GARDEN', 0.0169231], ['TRAVEL', 0.0150328]]",True,4,2,22:23:38.766304
Gemma apprehended Nick near an woman inside a river,"[['TRAVEL', 0.06056444], ['SCIENCE', 0.05351521], ['ARTS AND ENTERTAINMENT', 0.05163603], ['SPORTS', 0.0500854], ['HEALTH AND FITNESS', 0.04948627]]","[['HOME AND GARDEN', 0.997072], ['REAL ESTATE', 0.002774], ['SPORTS', 6.64866e-05], ['TRAVEL', 6.86861e-06], ['RELIGION AND SPIRITUALITY', 6.57955e-06]]",False,5,2,22:23:41.194414
Gary saw Gary in my river,"[['TRAVEL', 0.05436006], ['HEALTH AND FITNESS', 0.05367539], ['SPORTS', 0.05349477], ['HOBBIES AND INTERESTS', 0.05275835], ['AUTOMOTIVE', 0.05103711]]","[['SPORTS', 0.653084], ['EDUCATION', 0.0243555], ['HEALTH AND FITNESS', 0.0216743], ['NON STANDARD CONTENT', 0.0122903], ['TRAVEL', 0.0118445]]",False,6,2,22:23:43.605253
the elephant saw Gemma in I on a river on Nick,"[['HOBBIES AND INTERESTS', 0.05596126], ['TRAVEL', 0.05517457], ['SPORTS', 0.0543869], ['ARTS AND ENTERTAINMENT', 0.05087873], ['SCIENCE', 0.05032028]]","[['HOBBIES AND INTERESTS', 0.372752], ['HEALTH AND FITNESS', 0.125924], ['SPORTS', 0.100437], ['PETS', 0.0491125], ['SOCIETY', 0.0350805]]",False,7,2,22:23:46.501186
I apprehended Gary inside Gary on Gemma by the river in Gary,"[['SPORTS', 0.06077767], ['TRAVEL', 0.0569053], ['ARTS AND ENTERTAINMENT', 0.05032913], ['TECHNOLOGY AND COMPUTING', 0.05001728], ['HOBBIES AND INTERESTS', 0.04999644]]","[['NON STANDARD CONTENT', 0.999917], ['SPORTS', 2.60909e-05], ['REAL ESTATE', 6.70835e-06], ['RELIGION AND SPIRITUALITY', 7.56742e-07], ['TRAVEL', 6.37836e-07]]",False,8,2,22:23:49.161693
Gary chased my park near Gemma,"[['TRAVEL', 0.06025321], ['HEALTH AND FITNESS', 0.05445499], ['AUTOMOTIVE', 0.04904171], ['FAMILY AND PARENTING', 0.04884746], ['SPORTS', 0.04869781]]","[['REAL ESTATE', 1.0], ['SPORTS', 5.57859e-10], ['TRAVEL', 5.08599e-10], ['SCIENCE', 1.20461e-10], ['HEALTH AND FITNESS', 5.91543e-11]]",False,9,2,22:23:51.787273
Gary grabbed the owl on the lemur near Gary inside Gary,"[['TRAVEL', 0.05340395], ['SPORTS', 0.05155998], ['HEALTH AND FITNESS', 0.05080284], ['ARTS AND ENTERTAINMENT', 0.04939987], ['SCIENCE', 0.04881565]]","[['PETS', 1.0], ['SPORTS', 2.67756e-08], ['HOBBIES AND INTERESTS', 3.42865e-10], ['TRAVEL', 2.74867e-10], ['EDUCATION', 1.20012e-10]]",False,10,2,22:23:54.152895
