I killed John by a monkey outside a man,"[['RELIGION AND SPIRITUALITY', 0.05745999], ['SPORTS', 0.05476309], ['TRAVEL', 0.05152731], ['LAW GOVERNMENT AND POLITICS', 0.05065242], ['EDUCATION', 0.04995352]]","[['PROFANE CONTENT', 0.2], ['PAGAN/WICCAN', 0.15], ['NON-STANDARD CONTENT', 0.09], ['RELIGION & SPIRITUALITY', 0.08]]",True,1,1,19:02:58.878938
I killed John by a fish outside a man,"[['RELIGION AND SPIRITUALITY', 0.06188906], ['SPORTS', 0.0593166], ['PETS', 0.05134592], ['FOOD AND DRINK', 0.05094346], ['ARTS AND ENTERTAINMENT', 0.05060408]]","[['AQUARIUMS', 0.68], ['PETS', 0.31]]",False,2,1,19:03:02.089292
I killed John by an monkey outside a man,"[['RELIGION AND SPIRITUALITY', 0.05745999], ['SPORTS', 0.05476309], ['TRAVEL', 0.05152731], ['LAW GOVERNMENT AND POLITICS', 0.05065242], ['EDUCATION', 0.04995352]]","[['PROFANE CONTENT', 0.2], ['PAGAN/WICCAN', 0.15], ['NON-STANDARD CONTENT', 0.09], ['RELIGION & SPIRITUALITY', 0.08]]",True,3,2,19:03:05.183808
I killed Mary by an monkey outside a man,"[['RELIGION AND SPIRITUALITY', 0.05772634], ['TRAVEL', 0.0519432], ['SCIENCE', 0.05180007], ['SPORTS', 0.05106607], ['HEALTH AND FITNESS', 0.05067297]]","[['PROFANE CONTENT', 0.2], ['PAGAN/WICCAN', 0.17], ['RELIGION & SPIRITUALITY', 0.08], ['NON-STANDARD CONTENT', 0.08]]",True,4,3,19:03:08.564655
I killed Mary by an man outside a man,"[['RELIGION AND SPIRITUALITY', 0.05852103], ['SCIENCE', 0.05163432], ['HEALTH AND FITNESS', 0.0509743], ['TRAVEL', 0.05076746], ['SPORTS', 0.05027298]]","[['PROFANE CONTENT', 0.24], ['PAGAN/WICCAN', 0.2], ['NON-STANDARD CONTENT', 0.12], ['RELIGION & SPIRITUALITY', 0.1]]",True,5,4,19:03:11.677327
Bob killed Mary by an man outside a man,"[['RELIGION AND SPIRITUALITY', 0.05451362], ['HEALTH AND FITNESS', 0.05287993], ['BUSINESS', 0.05275948], ['SPORTS', 0.05228243], ['ARTS AND ENTERTAINMENT', 0.05075695]]","[['PROFANE CONTENT', 0.23], ['PAGAN/WICCAN', 0.18], ['NON-STANDARD CONTENT', 0.1], ['RELIGION & SPIRITUALITY', 0.09]]",True,6,5,19:03:15.589462
Bob killed Mary by an man outside the man,"[['RELIGION AND SPIRITUALITY', 0.05451362], ['HEALTH AND FITNESS', 0.05287993], ['BUSINESS', 0.05275948], ['SPORTS', 0.05228243], ['ARTS AND ENTERTAINMENT', 0.05075695]]","[['PROFANE CONTENT', 0.23], ['PAGAN/WICCAN', 0.18], ['NON-STANDARD CONTENT', 0.1], ['RELIGION & SPIRITUALITY', 0.09]]",True,7,6,19:03:19.047444
Bob killed Bob by an man outside the man,"[['SPORTS', 0.05418508], ['RELIGION AND SPIRITUALITY', 0.05324808], ['TRAVEL', 0.05219607], ['BUSINESS', 0.05193581], ['HEALTH AND FITNESS', 0.0512339]]","[['PROFANE CONTENT', 0.22], ['NON-STANDARD CONTENT', 0.09]]",True,8,7,19:03:22.696713
I killed Bob by an man outside the man,"[['SPORTS', 0.05767479], ['RELIGION AND SPIRITUALITY', 0.05370854], ['TRAVEL', 0.05249284], ['ARTS AND ENTERTAINMENT', 0.05065665], ['HEALTH AND FITNESS', 0.05014108]]","[['PROFANE CONTENT', 0.24], ['NON-STANDARD CONTENT', 0.11]]",True,9,8,19:03:25.786146
I killed Bob by the man outside the man,"[['SPORTS', 0.05767479], ['RELIGION AND SPIRITUALITY', 0.05370854], ['TRAVEL', 0.05249284], ['ARTS AND ENTERTAINMENT', 0.05065665], ['HEALTH AND FITNESS', 0.05014108]]","[['PROFANE CONTENT', 0.24], ['NON-STANDARD CONTENT', 0.11]]",True,10,9,19:03:28.835381
